시도교육청코드,시도교육청명,행정표준코드,학교명,학년도,학기,시간표일자,주야과정명,계열명,학과명,학년,강의실명,학급명,교시,수업내용,수정일자
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230517,주간,일반계,7차일반,1,1,1,3,수학,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230517,주간,일반계,7차일반,1,1,1,4,통합과학,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230517,주간,일반계,7차일반,1,1,1,5,동아리활동,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,1,영어,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,2,통합과학,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,3,체육,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,4,수학,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,5,보건,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,6,음악,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230516,주간,일반계,7차일반,1,1,1,7,한국사,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,1,자율활동,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,3,국어,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,4,통합사회,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,5,국어,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,6,수학,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230515,주간,일반계,7차일반,1,1,1,7,음악,20230521
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230513,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230513,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230513,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230513,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,1,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,2,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,3,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,4,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,5,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,6,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230512,주간,일반계,7차일반,1,1,1,7,봉사활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,1,체육한마당,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,2,체육한마당,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,3,체육한마당,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,4,체육한마당,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,5,체육한마당,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,6,체육한마당,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230511,주간,일반계,7차일반,1,1,1,7,봉사활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,1,영어,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,2,진로활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,3,수학,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,4,통합과학,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,5,보건,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,6,음악,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230510,주간,일반계,7차일반,1,1,1,7,한국사,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230509,주간,일반계,7차일반,1,1,1,1,영어,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230509,주간,일반계,7차일반,1,1,1,2,통합과학,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230509,주간,일반계,7차일반,1,1,1,3,체육,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230509,주간,일반계,7차일반,1,1,1,4,수학,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230509,주간,일반계,7차일반,1,1,1,5,동아리활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,1,자율활동,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,3,국어,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,4,통합사회,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,5,국어,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,6,수학,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230508,주간,일반계,7차일반,1,1,1,7,음악,20230514
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230506,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230506,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230506,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230506,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,1,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,2,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,3,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,4,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,5,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,6,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230505,주간,일반계,7차일반,1,1,1,7,어린이날,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230504,주간,일반계,7차일반,1,1,1,1,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230504,주간,일반계,7차일반,1,1,1,2,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230504,주간,일반계,7차일반,1,1,1,3,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230504,주간,일반계,7차일반,1,1,1,4,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230504,주간,일반계,7차일반,1,1,1,5,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230504,주간,일반계,7차일반,1,1,1,6,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230503,주간,일반계,7차일반,1,1,1,1,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230503,주간,일반계,7차일반,1,1,1,2,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230503,주간,일반계,7차일반,1,1,1,3,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230503,주간,일반계,7차일반,1,1,1,4,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230503,주간,일반계,7차일반,1,1,1,5,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,1,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,2,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,3,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,4,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,5,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,6,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230502,주간,일반계,7차일반,1,1,1,7,수학여행(1학년),20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230501,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230501,주간,일반계,7차일반,1,1,1,2,국어,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230501,주간,일반계,7차일반,1,1,1,3,통합사회,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230501,주간,일반계,7차일반,1,1,1,4,국어,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230501,주간,일반계,7차일반,1,1,1,5,자율활동,20230507
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230429,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230429,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230429,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230429,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,1,중간고사국어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,1,중간고사국어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,2,중간고사한국사,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,3,중간고사한문Ⅰ,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,4,국어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,5,한국사,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,6,수학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230428,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230427,주간,일반계,7차일반,1,1,1,1,중간고사수학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230427,주간,일반계,7차일반,1,1,1,1,중간고사수학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230427,주간,일반계,7차일반,1,1,1,2,자율학습,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230427,주간,일반계,7차일반,1,1,1,3,중간고사통합사회,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230426,주간,일반계,7차일반,1,1,1,1,중간고사통합과학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230426,주간,일반계,7차일반,1,1,1,1,중간고사통합과학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230426,주간,일반계,7차일반,1,1,1,2,자율학습,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230426,주간,일반계,7차일반,1,1,1,3,중간고사영어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230426,주간,일반계,7차일반,1,1,1,3,중간고사영어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,1,영어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,2,통합과학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,3,체육,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,4,수학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,5,보건,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,6,음악,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230425,주간,일반계,7차일반,1,1,1,7,한국사,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,1,자율활동,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,3,국어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,4,통합사회,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,5,국어,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,6,수학,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230424,주간,일반계,7차일반,1,1,1,7,음악,20230430
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230422,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230422,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230422,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230422,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,1,한국사,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,2,영어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,3,체육,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,4,국어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,5,한국사,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,6,수학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230421,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230420,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230420,주간,일반계,7차일반,1,1,1,2,통합사회,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230420,주간,일반계,7차일반,1,1,1,3,통합사회,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230420,주간,일반계,7차일반,1,1,1,4,음악,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230420,주간,일반계,7차일반,1,1,1,5,음악,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230420,주간,일반계,7차일반,1,1,1,6,통합과학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230419,주간,일반계,7차일반,1,1,1,1,영어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230419,주간,일반계,7차일반,1,1,1,2,진로활동,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230419,주간,일반계,7차일반,1,1,1,3,수학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230419,주간,일반계,7차일반,1,1,1,4,통합과학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230419,주간,일반계,7차일반,1,1,1,5,동아리활동,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,1,영어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,2,통합과학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,3,체육,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,4,수학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,5,보건,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,6,음악,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230418,주간,일반계,7차일반,1,1,1,7,한국사,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,1,자율활동,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,3,국어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,4,통합사회,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,5,국어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,6,수학,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230417,주간,일반계,7차일반,1,1,1,7,영어,20230423
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230415,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230415,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230415,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230415,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,1,한국사,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,2,영어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,3,체육,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,4,국어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,5,한국사,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,6,수학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230414,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230413,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230413,주간,일반계,7차일반,1,1,1,2,통합사회,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230413,주간,일반계,7차일반,1,1,1,3,통합사회,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230413,주간,일반계,7차일반,1,1,1,4,음악,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230413,주간,일반계,7차일반,1,1,1,5,영어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230413,주간,일반계,7차일반,1,1,1,6,영어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,1,통합과학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,2,진로활동,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,3,수학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,4,통합과학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,5,통합과학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,6,수학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230412,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,1,영어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,2,통합과학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,3,체육,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,4,수학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,5,보건,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,6,음악,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230411,주간,일반계,7차일반,1,1,1,7,한국사,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,1,자율활동,20230416
