시도교육청코드,시도교육청명,행정표준코드,학교명,학년도,학기,시간표일자,주야과정명,계열명,학과명,학년,강의실명,학급명,교시,수업내용,수정일자
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,3,국어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,4,통합사회,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,5,국어,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,6,수학,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230410,주간,일반계,7차일반,1,1,1,7,음악,20230416
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230408,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230408,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230408,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230408,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,1,한국사,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,2,영어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,3,체육,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,4,국어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,5,한국사,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,6,통합과학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230407,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230406,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230406,주간,일반계,7차일반,1,1,1,2,통합사회,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230406,주간,일반계,7차일반,1,1,1,3,통합사회,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230406,주간,일반계,7차일반,1,1,1,4,음악,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230406,주간,일반계,7차일반,1,1,1,5,음악,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230406,주간,일반계,7차일반,1,1,1,6,통합과학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230405,주간,일반계,7차일반,1,1,1,1,영어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230405,주간,일반계,7차일반,1,1,1,2,진로활동,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230405,주간,일반계,7차일반,1,1,1,3,수학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230405,주간,일반계,7차일반,1,1,1,4,통합과학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230405,주간,일반계,7차일반,1,1,1,5,동아리활동,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,1,영어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,2,통합과학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,3,체육,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,4,수학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,5,보건,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,6,음악,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230404,주간,일반계,7차일반,1,1,1,7,한국사,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,1,자율활동,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,3,국어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,4,통합사회,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,5,국어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,6,수학,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230403,주간,일반계,7차일반,1,1,1,7,영어,20230409
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230401,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230401,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230401,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230401,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,1,한국사,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,2,영어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,3,체육,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,4,국어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,5,한국사,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,6,수학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230331,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230330,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230330,주간,일반계,7차일반,1,1,1,2,통합사회,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230330,주간,일반계,7차일반,1,1,1,3,통합사회,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230330,주간,일반계,7차일반,1,1,1,4,[보강]음악,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230330,주간,일반계,7차일반,1,1,1,5,영어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230330,주간,일반계,7차일반,1,1,1,6,수학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230329,주간,일반계,7차일반,1,1,1,1,영어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230329,주간,일반계,7차일반,1,1,1,2,진로활동,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230329,주간,일반계,7차일반,1,1,1,3,수학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230329,주간,일반계,7차일반,1,1,1,4,통합과학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230329,주간,일반계,7차일반,1,1,1,5,동아리활동,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,1,영어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,2,통합과학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,3,체육,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,4,수학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,5,보건,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,6,음악,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230328,주간,일반계,7차일반,1,1,1,7,한국사,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,1,자율활동,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,3,국어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,4,통합사회,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,5,국어,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,6,수학,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230327,주간,일반계,7차일반,1,1,1,7,음악,20230402
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230325,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230325,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230325,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230325,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,1,한국사,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,2,영어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,3,체육,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,4,국어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,5,한국사,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,6,수학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230324,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230323,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230323,주간,일반계,7차일반,1,1,1,2,통합사회,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230323,주간,일반계,7차일반,1,1,1,3,통합사회,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230323,주간,일반계,7차일반,1,1,1,4,음악,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230323,주간,일반계,7차일반,1,1,1,5,영어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230323,주간,일반계,7차일반,1,1,1,6,통합과학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230322,주간,일반계,7차일반,1,1,1,1,영어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230322,주간,일반계,7차일반,1,1,1,2,진로활동,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230322,주간,일반계,7차일반,1,1,1,3,수학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230322,주간,일반계,7차일반,1,1,1,4,통합과학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230322,주간,일반계,7차일반,1,1,1,5,동아리활동,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,1,영어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,2,통합과학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,3,체육,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,4,수학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,5,보건,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,6,음악,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230321,주간,일반계,7차일반,1,1,1,7,한국사,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,1,자율활동,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,3,국어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,4,통합사회,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,5,국어,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,6,수학,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230320,주간,일반계,7차일반,1,1,1,7,음악,20230326
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230318,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230318,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230318,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230318,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230317,주간,일반계,7차일반,1,1,1,1,한국사,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230317,주간,일반계,7차일반,1,1,1,2,영어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230317,주간,일반계,7차일반,1,1,1,3,체육,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230317,주간,일반계,7차일반,1,1,1,4,국어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230317,주간,일반계,7차일반,1,1,1,5,한국사,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230316,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230316,주간,일반계,7차일반,1,1,1,2,통합사회,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230316,주간,일반계,7차일반,1,1,1,3,통합사회,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230316,주간,일반계,7차일반,1,1,1,4,음악,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230316,주간,일반계,7차일반,1,1,1,5,영어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230315,주간,일반계,7차일반,1,1,1,1,영어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230315,주간,일반계,7차일반,1,1,1,2,진로활동,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230315,주간,일반계,7차일반,1,1,1,3,수학,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230315,주간,일반계,7차일반,1,1,1,4,통합과학,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230315,주간,일반계,7차일반,1,1,1,5,동아리활동,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,1,영어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,2,통합과학,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,3,체육,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,4,수학,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,5,보건,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,6,음악,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230314,주간,일반계,7차일반,1,1,1,7,한국사,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,1,자율활동,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,3,국어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,4,통합사회,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,5,국어,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,6,수학,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230313,주간,일반계,7차일반,1,1,1,7,음악,20230319
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230311,주간,일반계,7차일반,1,1,1,1,토요휴업일,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230311,주간,일반계,7차일반,1,1,1,2,토요휴업일,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230311,주간,일반계,7차일반,1,1,1,3,토요휴업일,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230311,주간,일반계,7차일반,1,1,1,4,토요휴업일,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,1,한국사,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,2,영어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,3,[보강]체육,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,4,국어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,5,한국사,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,6,수학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230310,주간,일반계,7차일반,1,1,1,7,과학탐구실험,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230309,주간,일반계,7차일반,1,1,1,1,한문Ⅰ,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230309,주간,일반계,7차일반,1,1,1,2,통합사회,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230309,주간,일반계,7차일반,1,1,1,3,통합사회,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230309,주간,일반계,7차일반,1,1,1,4,음악,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230309,주간,일반계,7차일반,1,1,1,5,영어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230309,주간,일반계,7차일반,1,1,1,6,통합과학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230308,주간,일반계,7차일반,1,1,1,1,영어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230308,주간,일반계,7차일반,1,1,1,2,진로활동,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230308,주간,일반계,7차일반,1,1,1,3,수학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230308,주간,일반계,7차일반,1,1,1,4,통합과학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230308,주간,일반계,7차일반,1,1,1,5,동아리활동,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,1,영어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,2,통합과학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,3,체육,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,4,수학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,5,보건,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,6,음악,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230307,주간,일반계,7차일반,1,1,1,7,한국사,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,1,자율활동,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,2,한문Ⅰ,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,3,국어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,4,통합사회,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,5,국어,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,6,수학,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230306,주간,일반계,7차일반,1,1,1,7,음악,20230312
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230303,주간,일반계,7차일반,1,01,1,1,한국사,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230303,주간,일반계,7차일반,1,01,1,2,영어,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230303,주간,일반계,7차일반,1,01,1,3,체육,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230303,주간,일반계,7차일반,1,01,1,4,국어,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230303,주간,일반계,7차일반,1,01,1,5,한국사,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230303,주간,일반계,7차일반,1,01,1,6,수학,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230302,주간,일반계,7차일반,1,01,1,1,한문Ⅰ,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230302,주간,일반계,7차일반,1,01,1,2,통합사회,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230302,주간,일반계,7차일반,1,01,1,3,통합사회,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230302,주간,일반계,7차일반,1,01,1,4,음악,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230302,주간,일반계,7차일반,1,01,1,5,영어,20230305
Q10,전라남도교육청,8490058,여수고등학교,2023,1,20230302,주간,일반계,7차일반,1,01,1,6,통합과학,20230305

